isDGA,domain,host,subclass
legit,dramanavi,dramanavi.net,legit
dga,sdyxmmwixumesqo,sdyxmmwixumesqo.ru,cryptolocker
dga,yvhdsvfkwlcvmk,yvhdsvfkwlcvmk.ru,cryptolocker
legit,uc-portaller,uc-portaller.ru,legit
dga,1u2h45u1eq09631j5de711oolktp,1u2h45u1eq09631j5de711oolktp.biz,newgoz
dga,dalbynmodcsq,dalbynmodcsq.ru,cryptolocker
dga,rywrporndtlwb,rywrporndtlwb.org,cryptolocker
dga,aytlmfdrvyktr,aytlmfdrvyktr.ru,cryptolocker
legit,cnki,cnki.net,alexa
legit,honda-tech,honda-tech.com,legit
legit,classes,classes.ru,alexa
dga,ptobprlycyuougkraqtgs,ptobprlycyuougkraqtgs.ru,goz
legit,salzburg,salzburg.com,alexa
dga,lnrioiumexalck,lnrioiumexalck.bit,necurs
legit,meinfernbus,meinfernbus.de,alexa
dga,shrgqvqntluhhcenjgvn,shrgqvqntluhhcenjgvn.nu,necurs
legit,mining,mining.com,alexa
legit,ps3site,ps3site.pl,legit
dga,fnfkbmoaauwj,fnfkbmoaauwj.ru,cryptolocker
dga,gxfppsgwanplfmj,gxfppsgwanplfmj.co.uk,cryptolocker
dga,1povp7t1qralvc790kw795nhvc,1povp7t1qralvc790kw795nhvc.net,gameoverdga
legit,fullscreenweather,fullscreenweather.com,legit
dga,knowfloor,knowfloor.net,nivdort
dga,mlnslovgxlmel,mlnslovgxlmel.ru,cryptolocker
dga,1m29d4pp9t4t910tf4htihifak,1m29d4pp9t4t910tf4htihifak.org,gameoverdga
legit,tvseriesclub,tvseriesclub.com,legit
dga,kanjawvivlad,kanjawvivlad.ru,cryptolocker
dga,iihldqinekoimvw,iihldqinekoimvw.ru,cryptolocker
dga,q8cmsl1nv16jo1v04z5o1efcitw,q8cmsl1nv16jo1v04z5o1efcitw.org,gameoverdga
legit,avon,avon.com,alexa
legit,peredovaya,peredovaya.ru,alexa
dga,uponbelow,uponbelow.net,nivdort
legit,azarius,azarius.es,legit
dga,quickshade,quickshade.net,nivdort
dga,k42d6l8z176hjj2t2z1nvbexj,k42d6l8z176hjj2t2z1nvbexj.org,gameoverdga
legit,santalab,santalab.me,legit
dga,yxlqkmztgzxeaugihjveuceoj,yxlqkmztgzxeaugihjveuceoj.ru,goz
dga,lssgapyrckxo,lssgapyrckxo.ru,cryptolocker
legit,glassdoor,glassdoor.com,alexa
dga,lfyapgukdmkw,lfyapgukdmkw.ru,cryptolocker
dga,ofdulnhypkfukfscdijrqoifbatob,ofdulnhypkfukfscdijrqoifbatob.ru,goz
legit,nogomistars,nogomistars.com,alexa
legit,20dollarbanners,20dollarbanners.com,legit
dga,hanghurt,hanghurt.net,nivdort
dga,ecoxxkjkobfbqho,ecoxxkjkobfbqho.ru,cryptolocker
legit,seocentro,seocentro.com,alexa
dga,tbdvmbkmwecewd,tbdvmbkmwecewd.ru,cryptolocker
legit,liftoff,liftoff.io,legit
dga,whomshirt,whomshirt.net,nivdort
legit,globebill,globebill.com,legit
dga,mqhvrcabun,mqhvrcabun.eu,necurs
dga,kfbvqsogtkoirtj,kfbvqsogtkoirtj.ru,cryptolocker
dga,55rq6f1r0olcg108jdy67byy3u,55rq6f1r0olcg108jdy67byy3u.com,gameoverdga
dga,cqymcljthghqjq,cqymcljthghqjq.biz,cryptolocker
dga,cqdpvogftjqxn,cqdpvogftjqxn.ru,cryptolocker
legit,plumcrazyaboutcoupons,plumcrazyaboutcoupons.com,legit
legit,seesmic,seesmic.com,legit
legit,inwx,inwx.de,alexa
legit,learninggamesforkids,learninggamesforkids.com,legit
dga,aiobqtfyfyswfewktprlqeaj,aiobqtfyfyswfewktprlqeaj.ru,goz
dga,1cyhyhm4y5ixj1u472ga1ahv3xp,1cyhyhm4y5ixj1u472ga1ahv3xp.org,gameoverdga
legit,funnyshit,funnyshit.com,alexa
dga,gwkifvsgoekvagy,gwkifvsgoekvagy.ru,cryptolocker
dga,fuatbimucjny,fuatbimucjny.ru,cryptolocker
dga,slowqatcwjujbky,slowqatcwjujbky.ru,cryptolocker
legit,the-seiyu,the-seiyu.com,legit
dga,prulcxlpgxujrim,prulcxlpgxujrim.ru,cryptolocker
dga,6iycd614wxtxx1wbq18y1dpwo6n,6iycd614wxtxx1wbq18y1dpwo6n.org,newgoz
dga,obggoonqnixh,obggoonqnixh.ru,cryptolocker
dga,6x21rnvjmajpnm9upry9lcfm,6x21rnvjmajpnm9upry9lcfm.org,newgoz
legit,autotask,autotask.net,alexa
legit,html5maker,html5maker.com,alexa
legit,kyushu,kyushu-u.ac.jp,alexa
legit,trolatunt,trolatunt.co,legit
legit,bka,bka.gv.at,alexa
legit,hinnavaatlus,hinnavaatlus.ee,legit
dga,tydtqbweyyboagr,tydtqbweyyboagr.ru,cryptolocker
dga,srhgrqdebaju,srhgrqdebaju.ru,cryptolocker
legit,brandingstrategyinsider,brandingstrategyinsider.com,legit
legit,ozsale,ozsale.com.au,alexa
legit,mno,mno.hu,alexa
legit,noip,noip.me,alexa
legit,madein-marrakech,madein-marrakech.com,legit
dga,offerenjoy,offerenjoy.net,nivdort
dga,suynmidyhrsblgk,suynmidyhrsblgk.ru,cryptolocker
legit,siggraph,siggraph.org,alexa
dga,gladhour,gladhour.net,nivdort
dga,1stwne7187bwgg2009ww3azn3d,1stwne7187bwgg2009ww3azn3d.net,newgoz
dga,vdlurqrkdvsvo,vdlurqrkdvsvo.ru,cryptolocker
dga,13r3gq01khwfbwf5sd1ivlkpkw,13r3gq01khwfbwf5sd1ivlkpkw.com,newgoz
dga,jawfgcxhcrxceni,jawfgcxhcrxceni.ru,cryptolocker
legit,ldsplanet,ldsplanet.com,legit
dga,qgauhixkxifwsvozleailnrcqodm,qgauhixkxifwsvozleailnrcqodm.ru,goz
dga,23ve8q1nk5k961dww1kb198catc,23ve8q1nk5k961dww1kb198catc.com,newgoz
legit,laurentbourrelly,laurentbourrelly.com,alexa
legit,dailybreak,dailybreak.com,alexa
dga,eygesnjjzaqrsnfpfljozlobqwr,eygesnjjzaqrsnfpfljozlobqwr.ru,goz
dga,exqugcbcjwhvjla,exqugcbcjwhvjla.ru,cryptolocker
dga,fl2v244awj20mie7us138zxpn,fl2v244awj20mie7us138zxpn.net,gameoverdga
dga,iipqbaawluisnt,iipqbaawluisnt.ru,cryptolocker
dga,fdhycorgisfkxw,fdhycorgisfkxw.ru,cryptolocker
dga,srlnbmuqvfvifyrvlhw,srlnbmuqvfvifyrvlhw.im,necurs
legit,pdfcrowd,pdfcrowd.com,legit
dga,tguobiyxaimfxijmgyydtwsai,tguobiyxaimfxijmgyydtwsai.ru,goz
legit,nullreferrer,nullreferrer.com,legit
dga,fwrvcdmklbgdujy,fwrvcdmklbgdujy.ru,cryptolocker
dga,1h1h3wd1tc80l11suctvy17cggn4,1h1h3wd1tc80l11suctvy17cggn4.org,gameoverdga
dga,gladdont,gladdont.net,nivdort
legit,wimdu,wimdu.com,alexa
dga,8ydhwg1dw8nnj1d8kbnz1rs6wg,8ydhwg1dw8nnj1d8kbnz1rs6wg.net,gameoverdga
dga,19ixl30iv4x0mjno5pu1n21nny,19ixl30iv4x0mjno5pu1n21nny.net,gameoverdga
dga,dty85t1etq6er9hwtqm96ofvq,dty85t1etq6er9hwtqm96ofvq.org,newgoz
dga,pjjblbemtxdi,pjjblbemtxdi.ru,cryptolocker
legit,webosnation,webosnation.com,legit
dga,seynwoftufbt,seynwoftufbt.org,cryptolocker
dga,11dd9boh6ay5u1vs45hs1ongwqx,11dd9boh6ay5u1vs45hs1ongwqx.net,newgoz
legit,seo-stat,seo-stat.pl,legit
dga,rbnsqjlenxqgf,rbnsqjlenxqgf.com,cryptolocker
dga,dsrsqgjrphhtnjluwhpzibln,dsrsqgjrphhtnjluwhpzibln.ru,goz
legit,zqzb,zqzb.com.cn,alexa
dga,vhwosslcvlxufea,vhwosslcvlxufea.info,cryptolocker
dga,wgvxxfnlalfjs,wgvxxfnlalfjs.ru,cryptolocker
dga,hyjerwvhocihldg,hyjerwvhocihldg.ru,cryptolocker
dga,caseover,caseover.net,nivdort
dga,kkwckhyberbbws,kkwckhyberbbws.ru,cryptolocker
dga,3988d0960d2a52cb4ed3dc4ebf67c4eb,3988d0960d2a52cb4ed3dc4ebf67c4eb.org,bamital
legit,pakistanaffairs,pakistanaffairs.pk,legit
legit,admanmedia,admanmedia.com,alexa
dga,zlfulngukzpfpkcqobonjrfembbi,zlfulngukzpfpkcqobonjrfembbi.ru,goz
dga,1durcwypuv1ez3e3p73bgrpjy,1durcwypuv1ez3e3p73bgrpjy.biz,gameoverdga
dga,g7mx3z1yzu1wqjpksp1kld704,g7mx3z1yzu1wqjpksp1kld704.net,gameoverdga
legit,um,um.ac.ir,alexa
dga,eeuviobnirmgrp,eeuviobnirmgrp.ru,cryptolocker
dga,wpxmucajuhuvc,wpxmucajuhuvc.ru,cryptolocker
legit,1023world,1023world.net,alexa
legit,decidatriunfar,decidatriunfar.net,alexa
legit,noticiacristiana,noticiacristiana.com,alexa
legit,bookmarklinking,bookmarklinking.com,legit
legit,gocomics,gocomics.com,alexa
legit,boardreader,boardreader.com,alexa
dga,b0b968a4fb4b64ca94b3800ec130108c,b0b968a4fb4b64ca94b3800ec130108c.org,bamital
dga,ethebvaqypff,ethebvaqypff.ru,cryptolocker
legit,vwcredit,vwcredit.com,legit
dga,syhoodkqgqwxgf,syhoodkqgqwxgf.co.uk,cryptolocker
legit,irlgov,irlgov.ie,alexa
legit,sameerbook,sameerbook.com,legit
legit,gamma,gamma.nl,alexa
dga,yscjxsas,yscjxsas.us,necurs
legit,mainfun,mainfun.ru,legit
dga,gkdidlsqjqadyt,gkdidlsqjqadyt.ru,cryptolocker
legit,jieju,jieju.cn,alexa
legit,tarefer,tarefer.ru,legit
dga,wmnawhjxlyabjiq,wmnawhjxlyabjiq.net,cryptolocker
dga,qlvkqjcksd,qlvkqjcksd.mx,necurs
dga,15aj5bf15u0mac1n5nlsf2j0cfn,15aj5bf15u0mac1n5nlsf2j0cfn.com,gameoverdga
dga,n4wni01sszjbg178op2z10uzvme,n4wni01sszjbg178op2z10uzvme.biz,gameoverdga
legit,francehistory,francehistory.com,legit
dga,o8v2yh1xhj30616fsm4215t8yz,o8v2yh1xhj30616fsm4215t8yz.net,gameoverdga
legit,remintrex,remintrex.com,legit
legit,akstube,akstube.com,legit
dga,1iekhv41os8rtr1sqer602foaf1,1iekhv41os8rtr1sqer602foaf1.org,gameoverdga
dga,kjrvnxkdimtmbenaenwsv,kjrvnxkdimtmbenaenwsv.eu,necurs
legit,giaiphapexcel,giaiphapexcel.com,legit
dga,1o4pxb91x1yd7y8g1osa1obutns,1o4pxb91x1yd7y8g1osa1obutns.net,newgoz
dga,llhdptrgleyuy,llhdptrgleyuy.biz,cryptolocker
legit,kidsactivitiesblog,kidsactivitiesblog.com,alexa
legit,btcrew,btcrew.com,alexa
legit,takvahaber,takvahaber.net,alexa
legit,ysterografa,ysterografa.gr,legit
legit,epornik,epornik.com,legit
dga,3v856z1ijw9vfbzn03n1yxl54b,3v856z1ijw9vfbzn03n1yxl54b.com,gameoverdga
dga,3zeopl1lezaxa17kv9vosfexdd,3zeopl1lezaxa17kv9vosfexdd.org,newgoz
dga,amtomo1vt44ha15sz3iwfs54s6,amtomo1vt44ha15sz3iwfs54s6.net,gameoverdga
legit,a2zbookmarks,a2zbookmarks.com,legit
legit,oeffentlicher-dienst,oeffentlicher-dienst.info,legit
dga,uswsgrbuosolagi,uswsgrbuosolagi.ru,cryptolocker
dga,ljbooevhaaqvxv,ljbooevhaaqvxv.sx,necurs
legit,ilk-kursun,ilk-kursun.com,legit
dga,1ln5yc9o128af189qczy1s6qle3,1ln5yc9o128af189qczy1s6qle3.org,gameoverdga
legit,shlpc,shlpc.cn,alexa
dga,levwkvoswktkixp,levwkvoswktkixp.ru,cryptolocker
legit,idblackberry,idblackberry.net,legit
dga,hangwhere,hangwhere.net,nivdort
dga,rdrwjwneggxp,rdrwjwneggxp.ru,cryptolocker
legit,screwattack,screwattack.com,alexa
legit,ionbux,ionbux.com,alexa
dga,dkhjkricqvvmnd,dkhjkricqvvmnd.ru,cryptolocker
dga,feyrckkwwjymeo,feyrckkwwjymeo.ru,cryptolocker
legit,aquariumadvice,aquariumadvice.com,legit
dga,1279he2whq4na8fuf1r7n790z,1279he2whq4na8fuf1r7n790z.org,gameoverdga
dga,wx5u7hrbe0x6w96uxf36wdf,wx5u7hrbe0x6w96uxf36wdf.net,newgoz
legit,zamalekfans,zamalekfans.com,alexa
dga,osjfwbdcucyr,osjfwbdcucyr.ru,cryptolocker
legit,istoedinheiro,istoedinheiro.com.br,legit
dga,cwtgjmnjufxiq,cwtgjmnjufxiq.com,cryptolocker
legit,cnews,cnews.ru,alexa
legit,wikileaks,wikileaks.org,alexa
dga,pilvadxkdmiplwy,pilvadxkdmiplwy.mx,necurs
dga,p5gvfw8rh52l1n2utps1v8y9jo,p5gvfw8rh52l1n2utps1v8y9jo.biz,newgoz
legit,receitasnota10,receitasnota10.com,legit
legit,alaskaair,alaskaair.com,alexa
dga,tnehpppjnjtrdks,tnehpppjnjtrdks.co.uk,cryptolocker
legit,torrent-windows,torrent-windows.net,legit
dga,91bq9z1g3zf82x74xdn1r3y976,91bq9z1g3zf82x74xdn1r3y976.net,gameoverdga
dga,kqyyklfgjavgmv,kqyyklfgjavgmv.ru,cryptolocker
legit,grupoabril,grupoabril.com.br,legit
dga,1beebye18sb7kt10ik8m21hb3q2a,1beebye18sb7kt10ik8m21hb3q2a.biz,newgoz
legit,ling,ling.pl,alexa
legit,xihawan8,xihawan8.com,alexa
dga,gfffouhvpopg,gfffouhvpopg.ru,cryptolocker
dga,1awlcmphq95wf168txkx1djl2r4,1awlcmphq95wf168txkx1djl2r4.org,newgoz
legit,darwinmarketing,darwinmarketing.com,alexa
legit,alice,alice.it,alexa
legit,zealousweb,zealousweb.info,legit
legit,elblogsalmon,elblogsalmon.com,alexa
dga,ifxlgwcxjxavci,ifxlgwcxjxavci.ru,cryptolocker
dga,ceoggegeqtib,ceoggegeqtib.com,cryptolocker
legit,azadegi,azadegi.com,legit
dga,maamfrtqonxx,maamfrtqonxx.org,necurs
dga,xhevyveamowqr,xhevyveamowqr.ru,cryptolocker
legit,klack,klack.de,alexa
dga,spokefeel,spokefeel.net,nivdort
dga,uojagukxdwmtmr,uojagukxdwmtmr.ru,cryptolocker
legit,sharecash,sharecash.org,alexa
dga,lordteach,lordteach.net,nivdort
legit,firebird,firebird.jp,alexa
legit,showup,showup.tv,alexa
legit,netload,netload.in,alexa
legit,sixapart,sixapart.com,legit
dga,ydtqcwvrkcyciyhnzrczhlnaytnv,ydtqcwvrkcyciyhnzrczhlnaytnv.ru,goz
legit,youbroadband,youbroadband.in,alexa
legit,youngmoney,youngmoney.com,alexa
dga,triedaugust,triedaugust.net,nivdort
legit,lostdirectory,lostdirectory.com,legit
legit,charlesproxy,charlesproxy.com,legit
legit,bijiaosuo,bijiaosuo.cn,alexa
dga,f16j4wcpa1941f28qbo71a259,f16j4wcpa1941f28qbo71a259.com,gameoverdga
legit,raspberrypi,raspberrypi.org,alexa
legit,bpostbanque,bpostbanque.be,legit
dga,xbl2xj1e69v3ovpeh9v1buptjp,xbl2xj1e69v3ovpeh9v1buptjp.biz,gameoverdga
legit,vfmdirect,vfmdirect.in,legit
dga,1c35jav1nttftofsi1wwnh37s6,1c35jav1nttftofsi1wwnh37s6.org,newgoz
dga,cdmabwcciblyqu,cdmabwcciblyqu.ru,cryptolocker
legit,elswordonline,elswordonline.com,legit
legit,crazy8,crazy8.com,alexa
dga,e609da27709cbbe6a8f48eba1723e02d,e609da27709cbbe6a8f48eba1723e02d.org,bamital
legit,weborama,weborama.nl,legit
legit,gbleadsystems,gbleadsystems.com,legit
legit,studentvoice,studentvoice.in,legit
dga,1vz6xu2oegtok7lrsfzm2xr64,1vz6xu2oegtok7lrsfzm2xr64.biz,gameoverdga
legit,payaneh,payaneh.ir,alexa
legit,adstars,adstars.org,legit
legit,ph-online,ph-online.ro,legit
legit,interestingengineering,interestingengineering.com,alexa
dga,groupjune,groupjune.net,nivdort
dga,pcilhtwaksrlc,pcilhtwaksrlc.ru,cryptolocker
dga,qybiuedngjtohtv,qybiuedngjtohtv.ru,cryptolocker
dga,drinkjuly,drinkjuly.net,nivdort
dga,nfhbgnvggbrfnis,nfhbgnvggbrfnis.ru,cryptolocker
legit,cawalisse,cawalisse.com,legit
dga,lfcmcapbrsddmirnfdmfjveygdce,lfcmcapbrsddmirnfdmfjveygdce.ru,goz
dga,sjgmzd14tnaz1rvwiir13fhvrn,sjgmzd14tnaz1rvwiir13fhvrn.org,gameoverdga
dga,lvwxkxl,lvwxkxl.so,necurs
legit,jorpetz,jorpetz.com,legit
legit,thebull,thebull.com.au,legit
legit,posemaniacs,posemaniacs.com,legit
dga,ofovkcbitgyje,ofovkcbitgyje.ru,cryptolocker
legit,ticketnetwork,ticketnetwork.com,alexa
dga,miuglooxaiakmb,miuglooxaiakmb.biz,cryptolocker
legit,nnerenmls,nnerenmls.com,alexa
legit,tubekittysex,tubekittysex.com,alexa
legit,sputnik,sputnik.ru,alexa
dga,9n72j61qd81831nlx4bjab61w0,9n72j61qd81831nlx4bjab61w0.net,newgoz
dga,rockscene,rockscene.net,nivdort
dga,jnkxfcpxpycbkp,jnkxfcpxpycbkp.ru,cryptolocker
dga,tvbhuosrgomo,tvbhuosrgomo.co.uk,cryptolocker
legit,coretools,coretools.net,alexa
dga,1dx4mpccjqjq313g40uspm9j58,1dx4mpccjqjq313g40uspm9j58.net,newgoz
legit,gserp,gserp.com,alexa
dga,lheumefow72l1kj3uwj1v804e6,lheumefow72l1kj3uwj1v804e6.net,gameoverdga
dga,1yqn5zd2clytg1t2h6h2iu39zh,1yqn5zd2clytg1t2h6h2iu39zh.biz,gameoverdga
legit,winemag,winemag.com,legit
legit,ihaan,ihaan.org,alexa
legit,uct,uct.ac.za,alexa
dga,mjriptd,mjriptd.kz,necurs
legit,cato,cato.org,alexa
legit,dan-ball,dan-ball.jp,legit
dga,eehehgyfrkuiy,eehehgyfrkuiy.ru,cryptolocker
dga,1k787hj42x5afj899gyw2l761,1k787hj42x5afj899gyw2l761.com,newgoz
legit,allsearchapp,allsearchapp.com,legit
legit,nosotras,nosotras.it,legit
dga,xngqfnseqplm,xngqfnseqplm.la,necurs
dga,fmsijkjwkuodamydztson,fmsijkjwkuodamydztson.ru,goz
legit,advantage-12,advantage-12.com,legit
legit,visitflorida,visitflorida.com,alexa
legit,voila,voila.fr,alexa
legit,rawscans,rawscans.com,legit
legit,niazerooz,niazerooz.com,alexa
dga,ycnstjkcovmmsb,ycnstjkcovmmsb.ru,cryptolocker
legit,chartboost,chartboost.com,alexa
dga,bfjalwpmynmh,bfjalwpmynmh.ru,cryptolocker
legit,touchportal,touchportal.de,legit
dga,ocktsmfiyogmtuy,ocktsmfiyogmtuy.ru,cryptolocker
dga,casefood,casefood.net,nivdort
dga,tcqnltvihr,tcqnltvihr.ru,necurs
legit,logovia,logovia.com.br,legit
legit,ca-normandie,ca-normandie.fr,legit
dga,tgarraonedsokjp,tgarraonedsokjp.net,cryptolocker
legit,gen,gen.xyz,alexa
legit,lommelegen,lommelegen.no,legit
dga,25fb501c76b2d4bcdef3ada842800882,25fb501c76b2d4bcdef3ada842800882.org,bamital
dga,otvmtjjknuvqce,otvmtjjknuvqce.ru,cryptolocker
dga,hdbuuevynphl,hdbuuevynphl.ru,cryptolocker
dga,rmbgqldwvjkup,rmbgqldwvjkup.info,cryptolocker
dga,meqogvgamwtjdv,meqogvgamwtjdv.ru,cryptolocker
dga,dqbnpcpkvgohlntprrb,dqbnpcpkvgohlntprrb.cm,necurs
legit,postdanmark,postdanmark.dk,alexa
dga,7k5d6e6ob7rm1mc4a97121gdfq,7k5d6e6ob7rm1mc4a97121gdfq.net,newgoz
dga,kxngkehlmxhqvfh,kxngkehlmxhqvfh.im,necurs
dga,2e3dk1gfmvkh1us1ijj1w53g18,2e3dk1gfmvkh1us1ijj1w53g18.net,gameoverdga
dga,wrwsmtcubwcypib,wrwsmtcubwcypib.ru,cryptolocker
dga,pwqxqmtjrbqbi,pwqxqmtjrbqbi.co.uk,cryptolocker
legit,xcom-shop,xcom-shop.ru,legit
legit,woodtv,woodtv.com,alexa
legit,prosieben,prosieben.de,alexa
dga,tsivbidjnbepzzlfutwhqnvvwuk,tsivbidjnbepzzlfutwhqnvvwuk.ru,goz
legit,registradores,registradores.org.br,legit
dga,jvqhjybooayk,jvqhjybooayk.ru,cryptolocker
legit,focusfeatures,focusfeatures.com,legit
dga,quickreach,quickreach.net,nivdort
legit,mendozaopina,mendozaopina.com,alexa
dga,hpcfaoimhtpvs,hpcfaoimhtpvs.ru,cryptolocker
legit,creativecynchronicity,creativecynchronicity.com,legit
legit,apnareview,apnareview.tv,alexa
legit,bridgew,bridgew.edu,legit
dga,xmjadrjjlnvyg,xmjadrjjlnvyg.ru,cryptolocker
dga,mrdbxcppwvqv,mrdbxcppwvqv.ru,cryptolocker
dga,exomtuwcvgbxtek,exomtuwcvgbxtek.ru,cryptolocker
dga,nmyxccggpdhr,nmyxccggpdhr.ru,cryptolocker
dga,slybitwnihrwio,slybitwnihrwio.ru,cryptolocker
legit,foxgay,foxgay.com,alexa
dga,rqqejovok,rqqejovok.tv,necurs
dga,3a7jzah00m041if97b5w6nu4l,3a7jzah00m041if97b5w6nu4l.com,newgoz
legit,muenchen,muenchen.de,alexa
dga,wvyiigvoedloyj,wvyiigvoedloyj.ru,cryptolocker
legit,practicalmachinist,practicalmachinist.com,legit
dga,xxvxwjwqvsvqil,xxvxwjwqvsvqil.ru,cryptolocker
legit,ruformator,ruformator.ru,legit
dga,nfyagjaueqasbsq,nfyagjaueqasbsq.net,cryptolocker
dga,tikbarutoxtwhe,tikbarutoxtwhe.ru,cryptolocker
legit,youx,youx.xxx,alexa
legit,fluentmobile,fluentmobile.com,legit
legit,onpagedoc,onpagedoc.com,alexa
dga,rejnvcnh,rejnvcnh.us,necurs
dga,dgmslfovxjfq,dgmslfovxjfq.ru,cryptolocker
legit,girlsdoporn,girlsdoporn.com,legit
dga,spendfind,spendfind.net,nivdort
dga,nallevootg,nallevootg.so,necurs
legit,administrator,administrator.de,alexa
legit,auctionsniper,auctionsniper.com,legit
dga,da1cdd71663567eda947009dd3708e97,da1cdd71663567eda947009dd3708e97.org,bamital
dga,gilxgcaerwcqimt,gilxgcaerwcqimt.ru,cryptolocker
legit,inforesist,inforesist.org,alexa
dga,mgsknxnypomd,mgsknxnypomd.ru,cryptolocker
dga,lrvgqg1ffi731a3n6zay1ecni,lrvgqg1ffi731a3n6zay1ecni.org,gameoverdga
legit,digitalpublishingblueprint,digitalpublishingblueprint.com,legit
legit,wbprx,wbprx.com,alexa
legit,medindia,medindia.net,alexa
legit,fakeagent,fakeagent.com,legit
legit,jackpotjoy,jackpotjoy.com,alexa
dga,flsnqetombylvf,flsnqetombylvf.co.uk,cryptolocker
dga,1b27m494igakg16axu402jamkp,1b27m494igakg16axu402jamkp.biz,gameoverdga
legit,ochirly,ochirly.com,alexa
dga,huijhreudmexjar,huijhreudmexjar.ru,cryptolocker
dga,lpmtagmkqxki,lpmtagmkqxki.ru,cryptolocker
legit,imimpact,imimpact.com,alexa
legit,uvmmexico,uvmmexico.mx,alexa
dga,eamdlisoujxvjqtulo,eamdlisoujxvjqtulo.me,necurs
legit,contacthelp,contacthelp.com,legit
dga,kntpmhgudyfpiqqhtx,kntpmhgudyfpiqqhtx.ug,necurs
legit,ladesk,ladesk.com,alexa
dga,sqptdiywjvuf,sqptdiywjvuf.ru,cryptolocker
dga,dvsabsxkjnpfoo,dvsabsxkjnpfoo.ru,cryptolocker
legit,caramelbbw,caramelbbw.com,legit
legit,myfoxny,myfoxny.com,alexa
legit,ielts-blog,ielts-blog.com,legit
legit,indiamarks,indiamarks.com,legit
dga,movesleep,movesleep.net,nivdort
legit,visit4earn,visit4earn.com,alexa
legit,oyster,oyster.com,alexa
dga,pickhers,pickhers.net,nivdort
legit,escolakids,escolakids.com,legit
legit,strokeassociation,strokeassociation.org,legit
dga,rxdomtoruphvc,rxdomtoruphvc.ru,cryptolocker
dga,wchwa31yqjgbn1wl6t5gw4f81w,wchwa31yqjgbn1wl6t5gw4f81w.net,gameoverdga
legit,18networknews,18networknews.com,legit
legit,reserve,reserve-online.net,alexa
dga,pjjorx6invyki72n871sqv04b,pjjorx6invyki72n871sqv04b.org,gameoverdga
dga,fz5blhtjmm0a6px4pl19jz4wg,fz5blhtjmm0a6px4pl19jz4wg.net,newgoz
dga,dqihchjdmnw,dqihchjdmnw.im,necurs
dga,adscwstngwbpprx,adscwstngwbpprx.ru,cryptolocker
dga,kphppuakqqsn,kphppuakqqsn.ru,cryptolocker
legit,soccer-live,soccer-live.pl,legit
dga,tqknzjreuonnfytwhqxswws,tqknzjreuonnfytwhqxswws.ru,goz
dga,cnwyxppxyfgpthn,cnwyxppxyfgpthn.com,cryptolocker
dga,gfkrxaeslctcvkq,gfkrxaeslctcvkq.ru,cryptolocker
legit,sms,sms.cz,alexa
legit,comparethebazaar,comparethebazaar.com,legit
dga,xhmrlsiseqtdbi,xhmrlsiseqtdbi.ru,cryptolocker
dga,1ijnbdi9xi99q0qj3gnoox5j,1ijnbdi9xi99q0qj3gnoox5j.org,gameoverdga
dga,tcmrwcxgylojtgcycfqvkr,tcmrwcxgylojtgcycfqvkr.ru,goz
dga,eupk3z110xktkenndcokdwkdk,eupk3z110xktkenndcokdwkdk.net,newgoz
dga,nihykhbqidracmtjvuil,nihykhbqidracmtjvuil.eu,necurs
dga,oqyptejigaqfogd,oqyptejigaqfogd.ru,cryptolocker
dga,2r8us91d68ukb1xl73721sgbb36,2r8us91d68ukb1xl73721sgbb36.net,newgoz
dga,fplfzcnv7wtzbzrrpry35jro,fplfzcnv7wtzbzrrpry35jro.net,gameoverdga
legit,westwellington,westwellington.com,alexa
legit,4game,4game.com,alexa
dga,bdtakobikoni,bdtakobikoni.co.uk,cryptolocker
legit,wustl,wustl.edu,alexa
legit,turbo,turbo.az,alexa
legit,ole,ole.com.ar,alexa
dga,vvvvyiyutokvjbjwq,vvvvyiyutokvjbjwq.net,necurs
dga,8501ef78ef5d92d3705073acdaec9db4,8501ef78ef5d92d3705073acdaec9db4.org,bamital
legit,omlogistics,omlogistics.co.in,alexa
legit,carfind,carfind.co.za,legit
dga,molhcyiytovvv,molhcyiytovvv.com,cryptolocker
dga,gfhqpxdsmrbei,gfhqpxdsmrbei.ru,cryptolocker
legit,submitinfographics,submitinfographics.com,legit
legit,leiphone,leiphone.com,alexa
legit,vezuha,vezuha.me,alexa
legit,worksection,worksection.com.ua,legit
legit,clinica-tibet,clinica-tibet.ru,legit
legit,bgr,bgr.com,alexa
dga,drinkthan,drinkthan.net,nivdort
dga,feltkind,feltkind.net,nivdort
legit,helpmefindyour,helpmefindyour.info,alexa
legit,1indianpornmovies,1indianpornmovies.com,legit
dga,1b5p5jeszaxi91f4hb963567p2,1b5p5jeszaxi91f4hb963567p2.biz,newgoz
legit,infigo,infigo-cleaner.com,alexa
legit,healthsafetyaddurl,healthsafetyaddurl.com,legit
legit,bichicas,bichicas.com,legit
legit,phpfreechat,phpfreechat.net,legit
legit,rapidlearningcenter,rapidlearningcenter.com,alexa
dga,qbygjreahaakdmykddjv,qbygjreahaakdmykddjv.nf,necurs
dga,xdhcctbe08c1efn7ch12lrj5c,xdhcctbe08c1efn7ch12lrj5c.com,newgoz
legit,kf-mania,kf-mania.com,legit
dga,tttqiwuqxdgtp,tttqiwuqxdgtp.ru,cryptolocker
legit,reviewzandnewz,reviewzandnewz.com,legit
